impression_id,watch_id,user_id,ad_id,video_id,timestamp,ad_position,ad_type,category_match,device
2324,4545,80,482,1Rrj6sFPiJ8,2024-07-08 19:01:00.000000,pre-roll,non-skippable,True,desktop
2325,4546,1094,189,1F5P89gUfVE,2024-04-06 08:02:00.000000,pre-roll,pre-roll,True,desktop
2326,4547,1483,189,1F5P89gUfVE,2024-12-15 20:06:00.000000,pre-roll,pre-roll,True,desktop
2327,4547,1483,156,1F5P89gUfVE,2024-12-15 20:07:26.041144,mid-roll,banner,True,desktop
2328,4547,1483,289,1F5P89gUfVE,2024-12-15 20:07:59.939335,mid-roll,mid-roll,True,desktop
2329,4549,938,437,1F5P89gUfVE,2024-12-27 17:26:00.000000,pre-roll,skippable,True,mobile
2330,4551,688,232,1F5P89gUfVE,2024-12-28 23:38:00.000000,pre-roll,pre-roll,True,smart_tv
2331,4553,1545,203,1F5P89gUfVE,2024-10-25 20:02:00.000000,pre-roll,skippable,True,desktop
2332,4553,1545,153,1F5P89gUfVE,2024-10-25 20:03:56.768450,mid-roll,pre-roll,True,desktop
2333,4553,1545,125,1F5P89gUfVE,2024-10-25 20:02:42.418561,mid-roll,pre-roll,True,desktop
2334,4557,1827,265,1F5P89gUfVE,2024-02-12 16:20:00.000000,pre-roll,pre-roll,True,mobile
2335,4557,1827,194,1F5P89gUfVE,2024-02-12 16:21:40.895911,mid-roll,banner,True,mobile
2336,4559,1055,298,1F5P89gUfVE,2024-02-11 12:32:00.000000,pre-roll,skippable,True,tablet
2337,4563,953,354,1F5P89gUfVE,2024-03-30 21:12:00.000000,pre-roll,mid-roll,False,mobile
2338,4567,560,70,1F5P89gUfVE,2024-10-27 00:46:00.000000,pre-roll,banner,True,mobile
2339,4569,179,99,1F5P89gUfVE,2024-03-03 08:15:00.000000,pre-roll,mid-roll,False,mobile
2340,4570,185,61,1F5P89gUfVE,2024-04-26 19:50:00.000000,pre-roll,pre-roll,True,desktop
2341,4571,871,482,1F5P89gUfVE,2024-05-22 10:12:00.000000,pre-roll,non-skippable,True,desktop
2342,4583,1875,383,ArH2pJdz1hM,2024-05-08 19:23:00.000000,pre-roll,banner,True,mobile
2343,4583,1875,70,ArH2pJdz1hM,2024-05-08 19:24:03.300701,mid-roll,banner,True,mobile
2344,4583,1875,193,ArH2pJdz1hM,2024-05-08 19:24:46.123826,mid-roll,skippable,False,mobile
2345,4584,80,223,ArH2pJdz1hM,2024-08-03 15:39:00.000000,pre-roll,pre-roll,False,desktop
2346,4584,80,121,ArH2pJdz1hM,2024-08-03 15:39:47.756397,mid-roll,bumper,True,desktop
2347,4584,80,131,ArH2pJdz1hM,2024-08-03 15:41:25.761711,mid-roll,pre-roll,False,desktop
2348,4587,541,255,ArH2pJdz1hM,2024-02-23 12:22:00.000000,pre-roll,skippable,True,desktop
2349,4589,57,480,ArH2pJdz1hM,2024-01-27 21:07:00.000000,pre-roll,banner,False,desktop
2350,4591,773,318,ArH2pJdz1hM,2024-10-01 10:04:00.000000,pre-roll,non-skippable,True,mobile
2351,4594,721,168,ArH2pJdz1hM,2024-06-20 21:51:00.000000,pre-roll,bumper,False,desktop
2352,4594,721,318,ArH2pJdz1hM,2024-06-20 21:53:01.985905,mid-roll,non-skippable,True,desktop
2353,4595,1124,318,ArH2pJdz1hM,2024-07-20 22:41:00.000000,pre-roll,non-skippable,True,desktop
2354,4597,1257,159,ArH2pJdz1hM,2024-06-01 07:10:00.000000,pre-roll,pre-roll,True,tablet
2355,4598,471,96,ArH2pJdz1hM,2024-04-22 19:14:00.000000,pre-roll,bumper,True,tablet
2356,4599,42,383,ArH2pJdz1hM,2024-07-12 11:56:00.000000,pre-roll,banner,True,mobile
2357,4599,42,169,ArH2pJdz1hM,2024-07-12 11:58:17.328632,mid-roll,skippable,True,mobile
2358,4600,1450,268,ArH2pJdz1hM,2024-10-05 20:36:00.000000,pre-roll,mid-roll,True,mobile
2359,4601,1949,127,ArH2pJdz1hM,2024-07-16 10:33:00.000000,pre-roll,skippable,True,mobile
2360,4603,1532,127,ArH2pJdz1hM,2024-06-23 21:20:00.000000,pre-roll,skippable,True,desktop
2361,4621,1006,207,ffdv9My7OJ0,2024-03-05 05:55:00.000000,pre-roll,mid-roll,False,desktop
2362,4622,1692,197,ffdv9My7OJ0,2024-12-13 09:31:00.000000,pre-roll,banner,False,mobile
2363,4622,1692,144,ffdv9My7OJ0,2024-12-13 09:32:44.455107,mid-roll,pre-roll,True,mobile
2364,4624,548,379,ffdv9My7OJ0,2024-07-03 19:08:00.000000,pre-roll,mid-roll,True,mobile
2365,4626,1678,96,ffdv9My7OJ0,2024-12-02 20:55:00.000000,pre-roll,bumper,True,mobile
2366,4629,224,122,ffdv9My7OJ0,2024-06-04 21:08:00.000000,pre-roll,bumper,True,mobile
2367,4635,1348,69,ffdv9My7OJ0,2024-06-17 21:11:00.000000,pre-roll,skippable,True,tablet
2368,4636,225,491,ffdv9My7OJ0,2024-09-20 08:27:00.000000,pre-roll,skippable,False,tablet
2369,4637,1867,194,ffdv9My7OJ0,2024-11-23 16:27:00.000000,pre-roll,banner,True,mobile
2370,4641,609,194,MwsHgn_jdIY,2024-02-25 20:32:00.000000,pre-roll,banner,True,mobile
2371,4641,609,264,MwsHgn_jdIY,2024-02-25 20:34:15.072871,mid-roll,non-skippable,True,mobile
2372,4644,1631,240,MwsHgn_jdIY,2024-08-29 15:08:00.000000,pre-roll,non-skippable,True,mobile
2373,4644,1631,482,MwsHgn_jdIY,2024-08-29 15:09:36.199921,mid-roll,non-skippable,True,mobile
2374,4644,1631,153,MwsHgn_jdIY,2024-08-29 15:08:46.830262,mid-roll,pre-roll,True,mobile
2375,4647,233,371,MwsHgn_jdIY,2024-04-13 15:07:00.000000,pre-roll,non-skippable,True,smart_tv
2376,4649,1267,92,MwsHgn_jdIY,2024-02-12 12:32:00.000000,pre-roll,skippable,True,mobile
2377,4652,254,177,MwsHgn_jdIY,2024-06-04 11:41:00.000000,pre-roll,skippable,False,desktop
2378,4652,254,158,MwsHgn_jdIY,2024-06-04 11:42:02.064556,mid-roll,bumper,True,desktop
2379,4652,254,62,MwsHgn_jdIY,2024-06-04 11:42:42.333084,mid-roll,bumper,True,desktop
2380,4655,780,14,MwsHgn_jdIY,2024-10-31 15:00:00.000000,pre-roll,pre-roll,False,mobile
2381,4656,635,371,17zu3o_vcm4,2024-12-12 20:42:00.000000,pre-roll,non-skippable,True,desktop
2382,4659,1282,221,17zu3o_vcm4,2024-05-22 16:20:00.000000,pre-roll,mid-roll,False,mobile
2383,4660,1575,65,17zu3o_vcm4,2024-08-27 18:51:00.000000,pre-roll,mid-roll,False,tablet
2384,4661,958,115,17zu3o_vcm4,2024-04-11 20:38:00.000000,pre-roll,bumper,True,mobile
2385,4663,1254,394,17zu3o_vcm4,2024-04-28 02:42:00.000000,pre-roll,mid-roll,False,mobile
2386,4664,1267,156,17zu3o_vcm4,2024-01-04 08:13:00.000000,pre-roll,banner,True,mobile
2387,4667,1819,193,17zu3o_vcm4,2024-08-01 12:02:00.000000,pre-roll,skippable,False,mobile
2388,4671,860,318,17zu3o_vcm4,2024-09-23 16:40:00.000000,pre-roll,non-skippable,True,mobile
2389,4673,272,437,17zu3o_vcm4,2024-03-12 10:44:00.000000,pre-roll,skippable,True,mobile
2390,4680,952,70,17zu3o_vcm4,2024-10-01 12:54:00.000000,pre-roll,banner,True,mobile
2391,4681,1014,146,17zu3o_vcm4,2024-11-16 20:44:00.000000,pre-roll,non-skippable,True,desktop
2392,4682,1403,437,17zu3o_vcm4,2024-07-30 14:03:00.000000,pre-roll,skippable,True,desktop
2393,4683,1006,300,17zu3o_vcm4,2024-03-05 12:29:00.000000,pre-roll,skippable,True,desktop
2394,4688,116,268,17zu3o_vcm4,2024-01-29 15:59:00.000000,pre-roll,mid-roll,True,desktop
2395,4688,116,402,17zu3o_vcm4,2024-01-29 15:59:37.947419,mid-roll,non-skippable,False,desktop
2396,4688,116,6,17zu3o_vcm4,2024-01-29 16:01:22.384502,mid-roll,skippable,False,desktop
2397,4692,1316,192,O6P8nFuJUFA,2024-05-15 18:20:00.000000,pre-roll,banner,False,desktop
2398,4699,261,254,O6P8nFuJUFA,2024-11-21 12:04:00.000000,pre-roll,skippable,True,desktop
2399,4704,1673,125,O6P8nFuJUFA,2024-08-05 08:22:00.000000,pre-roll,pre-roll,True,mobile
2400,4705,1435,86,O6P8nFuJUFA,2024-08-06 20:13:00.000000,pre-roll,non-skippable,True,mobile
2401,4709,132,470,O6P8nFuJUFA,2024-08-29 13:29:00.000000,pre-roll,pre-roll,False,tablet
2402,4709,132,92,O6P8nFuJUFA,2024-08-29 13:29:51.261924,mid-roll,skippable,True,tablet
2403,4712,523,466,O6P8nFuJUFA,2024-06-06 15:02:00.000000,pre-roll,skippable,False,mobile
2404,4713,1529,240,O6P8nFuJUFA,2024-12-21 18:47:00.000000,pre-roll,non-skippable,True,mobile
2405,4715,125,109,O6P8nFuJUFA,2024-03-10 19:55:00.000000,pre-roll,mid-roll,False,desktop
2406,4715,125,379,O6P8nFuJUFA,2024-03-10 19:56:49.431958,mid-roll,mid-roll,True,desktop
2407,4715,125,178,O6P8nFuJUFA,2024-03-10 19:56:52.292789,mid-roll,pre-roll,True,desktop
2408,4716,838,434,O6P8nFuJUFA,2024-01-29 12:53:00.000000,pre-roll,skippable,True,mobile
2409,4717,491,144,O6P8nFuJUFA,2024-08-24 20:33:00.000000,pre-roll,pre-roll,True,desktop
2410,4721,862,122,fpDDbOmwWXk,2024-07-02 20:52:00.000000,pre-roll,bumper,True,desktop
2411,4723,1921,115,fpDDbOmwWXk,2024-01-31 21:50:00.000000,pre-roll,bumper,True,desktop
2412,4724,909,125,fpDDbOmwWXk,2024-04-11 16:53:00.000000,pre-roll,pre-roll,True,tablet
2413,4727,1776,19,fpDDbOmwWXk,2024-08-12 16:59:00.000000,pre-roll,non-skippable,True,desktop
2414,4732,958,393,fpDDbOmwWXk,2024-07-17 11:34:00.000000,pre-roll,non-skippable,True,mobile
2415,4732,958,302,fpDDbOmwWXk,2024-07-17 11:35:43.631654,mid-roll,skippable,True,mobile
2416,4732,958,61,fpDDbOmwWXk,2024-07-17 11:36:05.673111,mid-roll,pre-roll,True,mobile
2417,4733,69,401,fpDDbOmwWXk,2024-03-23 16:52:00.000000,pre-roll,skippable,False,desktop
2418,4736,1145,264,fpDDbOmwWXk,2024-11-02 21:47:00.000000,pre-roll,non-skippable,True,mobile
2419,4736,1145,96,fpDDbOmwWXk,2024-11-02 21:49:01.457025,mid-roll,bumper,True,mobile
2420,4739,431,300,fpDDbOmwWXk,2024-05-02 16:12:00.000000,pre-roll,skippable,True,desktop
2421,4739,431,302,fpDDbOmwWXk,2024-05-02 16:16:31.836318,post-roll,skippable,True,desktop
2422,4740,1921,451,fpDDbOmwWXk,2024-02-27 17:20:00.000000,pre-roll,bumper,True,smart_tv
2423,4740,1921,153,fpDDbOmwWXk,2024-02-27 17:21:16.033117,mid-roll,pre-roll,True,smart_tv
2424,4741,69,298,fpDDbOmwWXk,2024-07-07 23:58:00.000000,pre-roll,skippable,True,desktop
2425,4741,69,295,fpDDbOmwWXk,2024-07-07 23:59:59.346896,mid-roll,mid-roll,False,desktop
2426,4742,225,264,fpDDbOmwWXk,2024-12-04 11:00:00.000000,pre-roll,non-skippable,True,tablet
2427,4745,697,264,rTwZU6bWDcI,2024-10-19 14:19:00.000000,pre-roll,non-skippable,True,mobile
2428,4745,697,62,rTwZU6bWDcI,2024-10-19 14:20:23.198115,mid-roll,bumper,True,mobile
2429,4750,1743,242,rTwZU6bWDcI,2024-01-14 20:13:00.000000,pre-roll,mid-roll,False,desktop
2430,4752,1606,114,rTwZU6bWDcI,2024-01-01 23:07:00.000000,pre-roll,non-skippable,True,mobile
2431,4753,720,70,rTwZU6bWDcI,2024-11-11 16:05:00.000000,pre-roll,banner,True,tablet
2432,4753,720,39,rTwZU6bWDcI,2024-11-11 16:07:22.495098,mid-roll,non-skippable,False,tablet
2433,4755,1247,153,rTwZU6bWDcI,2024-11-30 14:51:00.000000,pre-roll,pre-roll,True,mobile
2434,4755,1247,159,rTwZU6bWDcI,2024-11-30 14:52:51.452857,mid-roll,pre-roll,True,mobile
2435,4755,1247,465,rTwZU6bWDcI,2024-11-30 14:53:03.571900,mid-roll,pre-roll,True,mobile
2436,4756,539,116,rTwZU6bWDcI,2024-04-12 12:40:00.000000,pre-roll,mid-roll,False,desktop
2437,4757,565,241,OTGrJLOTEq0,2024-12-12 09:17:00.000000,pre-roll,non-skippable,False,smart_tv
2438,4760,1891,144,OTGrJLOTEq0,2024-04-14 10:20:00.000000,pre-roll,pre-roll,True,mobile
2439,4765,1356,86,OTGrJLOTEq0,2024-12-04 20:03:00.000000,pre-roll,non-skippable,True,mobile
2440,4770,298,474,OTGrJLOTEq0,2024-03-11 00:58:00.000000,pre-roll,mid-roll,True,mobile
2441,4770,298,476,OTGrJLOTEq0,2024-03-11 00:59:32.669720,mid-roll,pre-roll,False,mobile
2442,4770,298,121,OTGrJLOTEq0,2024-03-11 00:58:43.498312,mid-roll,bumper,True,mobile
2443,4771,1888,314,OTGrJLOTEq0,2024-12-07 22:37:00.000000,pre-roll,bumper,False,mobile
2444,4777,1489,81,OTGrJLOTEq0,2024-04-16 15:59:00.000000,pre-roll,non-skippable,False,desktop
2445,4779,1529,127,OTGrJLOTEq0,2024-10-21 19:29:00.000000,pre-roll,skippable,True,tablet
2446,4783,1575,19,OTGrJLOTEq0,2024-03-18 19:23:00.000000,pre-roll,non-skippable,True,tablet
2447,4784,1873,421,Jf8rtXknGag,2024-11-11 01:24:00.000000,pre-roll,banner,False,mobile
2448,4793,1854,127,Jf8rtXknGag,2024-07-19 20:07:00.000000,pre-roll,skippable,True,tablet
2449,4795,1743,199,Jf8rtXknGag,2024-08-18 12:15:00.000000,pre-roll,skippable,False,desktop
2450,4795,1743,158,Jf8rtXknGag,2024-08-18 12:15:59.287953,mid-roll,bumper,True,desktop
2451,4795,1743,307,Jf8rtXknGag,2024-08-18 12:16:11.560039,mid-roll,non-skippable,True,desktop
2452,4796,911,83,Jf8rtXknGag,2024-11-25 14:45:00.000000,pre-roll,non-skippable,True,mobile
2453,4800,1293,465,Jf8rtXknGag,2024-09-22 06:29:00.000000,pre-roll,pre-roll,True,desktop
2454,4801,40,114,Jf8rtXknGag,2024-10-09 14:07:00.000000,pre-roll,non-skippable,True,mobile
2455,4804,599,371,Jf8rtXknGag,2024-08-26 08:05:00.000000,pre-roll,non-skippable,True,mobile
2456,4807,1644,60,Jf8rtXknGag,2024-05-20 11:50:00.000000,pre-roll,bumper,False,tablet
2457,4807,1644,144,Jf8rtXknGag,2024-05-20 11:52:02.494053,mid-roll,pre-roll,True,tablet
2458,4808,1394,156,Jf8rtXknGag,2024-10-04 15:07:00.000000,pre-roll,banner,True,desktop
2459,4809,1055,257,Jf8rtXknGag,2024-07-06 11:08:00.000000,pre-roll,pre-roll,True,tablet
2460,4810,213,300,Jf8rtXknGag,2024-01-16 18:52:00.000000,pre-roll,skippable,True,mobile
2461,4812,998,255,Jf8rtXknGag,2024-02-09 14:29:00.000000,pre-roll,skippable,True,smart_tv
2462,4814,1363,61,Jf8rtXknGag,2024-02-19 21:40:00.000000,pre-roll,pre-roll,True,mobile
2463,4814,1363,112,Jf8rtXknGag,2024-02-19 21:40:59.200527,mid-roll,banner,True,mobile
2464,4816,1780,383,Jf8rtXknGag,2024-01-12 16:44:00.000000,pre-roll,banner,True,desktop
2465,4816,1780,1,Jf8rtXknGag,2024-01-12 16:45:00.957397,mid-roll,non-skippable,True,desktop
2466,4818,1916,189,r6Q4uZpXMv0,2024-06-23 19:45:00.000000,pre-roll,pre-roll,True,mobile
2467,4818,1916,122,r6Q4uZpXMv0,2024-06-23 19:47:14.242209,mid-roll,bumper,True,mobile
2468,4820,778,264,r6Q4uZpXMv0,2024-07-06 10:10:00.000000,pre-roll,non-skippable,True,mobile
2469,4824,490,97,r6Q4uZpXMv0,2024-10-06 19:37:00.000000,pre-roll,mid-roll,True,mobile
2470,4829,204,78,r6Q4uZpXMv0,2024-05-15 21:05:00.000000,pre-roll,pre-roll,True,desktop
2471,4830,317,129,r6Q4uZpXMv0,2024-08-10 15:17:00.000000,pre-roll,pre-roll,False,mobile
2472,4832,1259,194,r6Q4uZpXMv0,2024-09-27 12:06:00.000000,pre-roll,banner,True,mobile
2473,4833,1958,48,r6Q4uZpXMv0,2024-02-13 12:55:00.000000,pre-roll,pre-roll,False,desktop
2474,4833,1958,360,r6Q4uZpXMv0,2024-02-13 12:56:53.390364,mid-roll,mid-roll,False,desktop
2475,4833,1958,231,r6Q4uZpXMv0,2024-02-13 12:56:25.379665,mid-roll,mid-roll,True,desktop
2476,4838,1356,101,r6Q4uZpXMv0,2024-03-10 20:17:00.000000,pre-roll,pre-roll,False,mobile
2477,4845,1613,1,r6Q4uZpXMv0,2024-10-18 11:44:00.000000,pre-roll,non-skippable,True,mobile
2478,4848,1435,297,r6Q4uZpXMv0,2024-10-19 02:38:00.000000,pre-roll,mid-roll,False,mobile
2479,4849,1791,203,r6Q4uZpXMv0,2024-03-22 21:08:00.000000,pre-roll,skippable,True,mobile
2480,4849,1791,302,r6Q4uZpXMv0,2024-03-22 21:09:01.974606,mid-roll,skippable,True,mobile
2481,4849,1791,115,r6Q4uZpXMv0,2024-03-22 21:09:36.876236,mid-roll,bumper,True,mobile
2482,4858,1885,232,8gb_-aez6pU,2024-03-10 23:37:00.000000,pre-roll,pre-roll,True,desktop
2483,4858,1885,451,8gb_-aez6pU,2024-03-10 23:37:46.247374,mid-roll,bumper,True,desktop
2484,4858,1885,337,8gb_-aez6pU,2024-03-10 23:38:04.838383,mid-roll,pre-roll,False,desktop
2485,4860,532,183,8gb_-aez6pU,2024-12-20 22:48:00.000000,pre-roll,pre-roll,False,mobile
2486,4866,952,195,8gb_-aez6pU,2024-11-12 13:48:00.000000,pre-roll,pre-roll,False,mobile
2487,4866,952,63,8gb_-aez6pU,2024-11-12 13:49:52.029162,mid-roll,non-skippable,False,mobile
2488,4866,952,437,8gb_-aez6pU,2024-11-12 13:49:29.179546,mid-roll,skippable,True,mobile
2489,4867,1560,257,8gb_-aez6pU,2024-10-19 17:57:00.000000,pre-roll,pre-roll,True,desktop
2490,4869,87,74,80pIIMWqziI,2024-11-30 16:45:00.000000,pre-roll,skippable,False,mobile
2491,4870,868,61,80pIIMWqziI,2024-03-17 00:55:00.000000,pre-roll,pre-roll,True,desktop
2492,4870,868,69,80pIIMWqziI,2024-03-17 00:55:45.510696,mid-roll,skippable,True,desktop
2493,4870,868,388,80pIIMWqziI,2024-03-17 00:56:25.485961,mid-roll,pre-roll,False,desktop
2494,4871,434,234,80pIIMWqziI,2024-11-25 17:18:00.000000,pre-roll,non-skippable,False,desktop
2495,4874,952,137,80pIIMWqziI,2024-11-06 20:39:00.000000,pre-roll,pre-roll,True,mobile
2496,4875,1653,379,80pIIMWqziI,2024-01-22 03:58:00.000000,pre-roll,mid-roll,True,desktop
2497,4875,1653,257,80pIIMWqziI,2024-01-22 03:59:40.768971,mid-roll,pre-roll,True,desktop
2498,4883,1985,33,bHbTWXOEwg8,2024-07-08 13:21:00.000000,pre-roll,pre-roll,False,mobile
2499,4884,952,114,bHbTWXOEwg8,2024-12-19 21:56:00.000000,pre-roll,non-skippable,True,mobile
2500,4884,952,232,bHbTWXOEwg8,2024-12-19 21:57:37.978822,mid-roll,pre-roll,True,mobile
2501,4885,1961,86,bHbTWXOEwg8,2024-12-14 18:13:00.000000,pre-roll,non-skippable,True,desktop
2502,4886,1095,290,bHbTWXOEwg8,2024-02-13 18:26:00.000000,pre-roll,banner,False,mobile
2503,4890,57,339,bHbTWXOEwg8,2024-01-15 15:52:00.000000,pre-roll,banner,False,desktop
2504,4891,1949,434,bHbTWXOEwg8,2024-01-20 09:20:00.000000,pre-roll,skippable,True,tablet
2505,4891,1949,342,bHbTWXOEwg8,2024-01-20 09:21:14.890675,mid-roll,mid-roll,False,tablet
2506,4894,1157,130,eIZUAGfcAow,2024-01-13 19:51:00.000000,pre-roll,skippable,True,mobile
2507,4894,1157,127,eIZUAGfcAow,2024-01-13 19:53:29.027259,mid-roll,skippable,True,mobile
2508,4895,1143,62,eIZUAGfcAow,2024-07-03 23:44:00.000000,pre-roll,bumper,True,mobile
2509,4895,1143,83,eIZUAGfcAow,2024-07-03 23:46:04.021451,mid-roll,non-skippable,True,mobile
2510,4895,1143,430,eIZUAGfcAow,2024-07-03 23:44:47.627901,mid-roll,bumper,False,mobile
2511,4897,1897,298,eIZUAGfcAow,2024-08-10 21:08:00.000000,pre-roll,skippable,True,desktop
2512,4905,132,461,eIZUAGfcAow,2024-10-04 20:43:00.000000,pre-roll,skippable,False,mobile
2513,4911,1700,302,eIZUAGfcAow,2024-03-31 10:54:00.000000,pre-roll,skippable,True,mobile
2514,4913,361,194,eIZUAGfcAow,2024-06-05 18:52:00.000000,pre-roll,banner,True,tablet
2515,4913,361,331,eIZUAGfcAow,2024-06-05 18:54:27.793248,mid-roll,bumper,True,tablet
2516,4916,823,254,eIZUAGfcAow,2024-02-23 08:28:00.000000,pre-roll,skippable,True,desktop
2517,4918,1867,130,eIZUAGfcAow,2024-05-09 22:14:00.000000,pre-roll,skippable,True,mobile
2518,4919,1214,194,eIZUAGfcAow,2024-10-22 21:21:00.000000,pre-roll,banner,True,mobile
2519,4920,1332,302,jNWuRltNC4Q,2024-01-19 17:16:00.000000,pre-roll,skippable,True,mobile
2520,4920,1332,255,jNWuRltNC4Q,2024-01-19 17:17:09.055663,mid-roll,skippable,True,mobile
2521,4925,1776,61,jNWuRltNC4Q,2024-05-30 15:03:00.000000,pre-roll,pre-roll,True,desktop
2522,4925,1776,302,jNWuRltNC4Q,2024-05-30 15:04:28.510068,mid-roll,skippable,True,desktop
2523,4925,1776,437,jNWuRltNC4Q,2024-05-30 15:05:32.704315,mid-roll,skippable,True,desktop
2524,4926,1499,228,jNWuRltNC4Q,2024-05-19 08:53:00.000000,pre-roll,mid-roll,False,desktop
2525,4926,1499,321,jNWuRltNC4Q,2024-05-19 08:55:04.104337,mid-roll,mid-roll,False,desktop
2526,4926,1499,493,jNWuRltNC4Q,2024-05-19 08:54:21.964186,mid-roll,mid-roll,True,desktop
2527,4931,539,473,jNWuRltNC4Q,2024-08-20 15:13:00.000000,pre-roll,mid-roll,False,desktop
2528,4931,539,307,jNWuRltNC4Q,2024-08-20 15:14:00.622484,mid-roll,non-skippable,True,desktop
2529,4933,1129,159,jNWuRltNC4Q,2024-08-31 19:06:00.000000,pre-roll,pre-roll,True,mobile
2530,4933,1129,331,jNWuRltNC4Q,2024-08-31 19:06:40.552672,mid-roll,bumper,True,mobile
2531,4934,1653,91,jNWuRltNC4Q,2024-08-18 20:05:00.000000,pre-roll,mid-roll,False,desktop
2532,4934,1653,270,jNWuRltNC4Q,2024-08-18 20:06:51.918488,mid-roll,banner,False,desktop
2533,4934,1653,437,jNWuRltNC4Q,2024-08-18 20:06:09.412561,mid-roll,skippable,True,desktop
2534,4935,977,19,jNWuRltNC4Q,2024-06-09 17:11:00.000000,pre-roll,non-skippable,True,mobile
2535,4937,721,358,wiNWu-OOXNI,2024-02-25 16:04:00.000000,pre-roll,banner,True,desktop
2536,4938,356,125,wiNWu-OOXNI,2024-09-25 05:33:00.000000,pre-roll,pre-roll,True,desktop
2537,4940,1945,289,wiNWu-OOXNI,2024-12-19 13:39:00.000000,pre-roll,mid-roll,True,mobile
2538,4942,57,425,wiNWu-OOXNI,2024-02-29 15:26:00.000000,pre-roll,pre-roll,False,desktop
2539,4946,57,289,wiNWu-OOXNI,2024-04-24 01:16:00.000000,pre-roll,mid-roll,True,desktop
2540,4949,1707,434,wiNWu-OOXNI,2024-11-11 10:57:00.000000,pre-roll,skippable,True,tablet
2541,4955,281,307,gL7KEQOr8B4,2024-11-24 07:21:00.000000,pre-roll,non-skippable,True,mobile
2542,4955,281,474,gL7KEQOr8B4,2024-11-24 07:22:19.922590,mid-roll,mid-roll,True,mobile
2543,4957,463,171,gL7KEQOr8B4,2024-06-20 22:59:00.000000,pre-roll,non-skippable,False,mobile
2544,4964,1631,69,JnJY-Jsez5E,2024-06-27 00:18:00.000000,pre-roll,skippable,True,mobile
2545,4965,339,265,JnJY-Jsez5E,2024-02-12 22:08:00.000000,pre-roll,pre-roll,True,mobile
2546,4965,339,69,JnJY-Jsez5E,2024-02-12 22:09:16.675205,mid-roll,skippable,True,mobile
2547,4965,339,150,JnJY-Jsez5E,2024-02-12 22:09:30.949937,mid-roll,pre-roll,False,mobile
2548,4969,317,283,JnJY-Jsez5E,2024-06-23 14:20:00.000000,pre-roll,pre-roll,True,tablet
2549,4970,1702,153,JnJY-Jsez5E,2024-11-01 21:54:00.000000,pre-roll,pre-roll,True,desktop
2550,4973,1273,289,JnJY-Jsez5E,2024-02-26 11:53:00.000000,pre-roll,mid-roll,True,tablet
2551,4975,1365,178,JnJY-Jsez5E,2024-06-08 07:44:00.000000,pre-roll,pre-roll,True,mobile
2552,4978,579,394,eXU5dJOx1TI,2024-11-04 04:54:00.000000,pre-roll,mid-roll,False,tablet
2553,4980,860,371,eXU5dJOx1TI,2024-01-18 14:10:00.000000,pre-roll,non-skippable,True,mobile
2554,4982,187,195,eXU5dJOx1TI,2024-07-09 06:54:00.000000,pre-roll,pre-roll,False,mobile
2555,4983,324,302,eXU5dJOx1TI,2024-07-02 20:46:00.000000,pre-roll,skippable,True,mobile
2556,4984,1445,12,eXU5dJOx1TI,2024-11-26 18:45:00.000000,pre-roll,banner,True,tablet
2557,4985,1896,251,eXU5dJOx1TI,2024-08-22 11:40:00.000000,pre-roll,bumper,False,desktop
2558,4986,309,176,eXU5dJOx1TI,2024-08-30 11:02:00.000000,pre-roll,non-skippable,True,tablet
2559,4989,1080,62,eXU5dJOx1TI,2024-04-30 11:07:00.000000,pre-roll,bumper,True,desktop
2560,4990,309,137,eXU5dJOx1TI,2024-06-28 07:51:00.000000,pre-roll,pre-roll,True,tablet
2561,4997,367,368,eXU5dJOx1TI,2024-07-10 21:40:00.000000,pre-roll,pre-roll,False,desktop
2562,4998,116,392,eXU5dJOx1TI,2024-09-26 21:57:00.000000,pre-roll,non-skippable,False,desktop
2563,5001,1575,177,eXU5dJOx1TI,2024-08-10 17:44:00.000000,pre-roll,skippable,False,mobile
2564,5002,1681,351,4EAGGpz6N7Q,2024-09-06 05:58:00.000000,pre-roll,skippable,False,mobile
2565,5002,1681,146,4EAGGpz6N7Q,2024-09-06 05:59:25.416129,mid-roll,non-skippable,True,mobile
2566,5004,1480,25,4EAGGpz6N7Q,2024-12-28 19:16:00.000000,pre-roll,pre-roll,False,mobile
2567,5004,1480,178,4EAGGpz6N7Q,2024-12-28 19:18:07.165872,mid-roll,pre-roll,True,mobile
2568,5004,1480,240,4EAGGpz6N7Q,2024-12-28 19:17:39.049197,mid-roll,non-skippable,True,mobile
2569,5005,87,482,4EAGGpz6N7Q,2024-03-02 19:02:00.000000,pre-roll,non-skippable,True,mobile
2570,5010,958,114,4EAGGpz6N7Q,2024-10-23 20:36:00.000000,pre-roll,non-skippable,True,mobile
2571,5015,510,379,4EAGGpz6N7Q,2024-09-23 20:20:00.000000,pre-roll,mid-roll,True,mobile
2572,5019,57,257,UcAlJYGvfYI,2024-09-20 02:09:00.000000,pre-roll,pre-roll,True,desktop
2573,5022,1240,302,UcAlJYGvfYI,2024-02-11 10:59:00.000000,pre-roll,skippable,True,desktop
2574,5022,1240,237,UcAlJYGvfYI,2024-02-11 11:00:49.777822,mid-roll,skippable,False,desktop
2575,5022,1240,147,UcAlJYGvfYI,2024-02-11 11:01:17.848651,mid-roll,mid-roll,False,desktop
